batter_id,bowler_id,total_runs_scored,total_balls_faced,total_encounters,dot_balls,boundary_count,total_dismissals,strike_rate,batting_average,bowling_strike_rate
398439,236779,3,7,2,5,0,0,42.86,3.0,0.0
29264,591650,7,10,2,8,1,0,70.0,7.0,0.0
29264,554691,8,8,2,3,1,0,100.0,8.0,0.0
1070168,311592,23,10,2,3,5,0,230.0,23.0,0.0
398439,233514,3,11,2,8,0,0,27.27,3.0,0.0
1070168,326017,32,13,2,3,6,0,246.15,32.0,0.0
1070168,330902,18,9,2,1,3,0,200.0,18.0,0.0
29264,439952,1,3,2,2,0,1,33.33,1.0,3.0
1070168,344580,14,11,2,5,2,2,127.27,7.0,5.5
29264,390484,17,6,2,2,3,0,283.33,17.0,0.0
29264,390481,3,3,2,0,0,0,100.0,3.0,0.0
29264,376116,7,8,2,4,1,1,87.5,7.0,8.0
28779,56143,4,7,2,3,0,2,57.14,2.0,3.5
1070168,360911,11,7,2,2,1,0,157.14,11.0,0.0
29264,323131,4,4,2,3,1,1,100.0,4.0,4.0
29264,315623,22,9,2,2,4,0,244.44,22.0,0.0
29264,311592,2,4,2,3,0,1,50.0,2.0,4.0
1070168,390481,3,4,2,1,0,1,75.0,3.0,4.0
297433,236779,22,14,2,3,2,0,157.14,22.0,0.0
1070168,438362,24,12,2,1,3,0,200.0,24.0,0.0
29264,265564,1,4,2,3,0,1,25.0,1.0,4.0
29264,261354,12,7,2,3,2,1,171.43,12.0,7.0
29264,236779,26,8,2,1,5,0,325.0,26.0,0.0
29264,230558,0,3,2,3,0,2,0.0,0.0,1.5
29264,56143,8,8,2,5,1,0,100.0,8.0,0.0
29264,49764,1,4,2,3,0,1,25.0,1.0,4.0
29646,35280,12,10,2,4,2,0,120.0,12.0,0.0
297433,8917,22,12,2,4,4,0,183.33,22.0,0.0
1070168,26421,5,7,2,2,0,2,71.43,2.5,3.5
1070168,8917,24,15,2,2,3,0,160.0,24.0,0.0
1060380,1182529,14,12,2,2,1,1,116.67,14.0,12.0
29702,277955,18,13,2,6,3,0,138.46,18.0,0.0
1060380,1244751,22,10,2,4,4,0,220.0,22.0,0.0
1060380,1246528,40,22,2,7,6,0,181.82,40.0,0.0
29702,49638,5,4,2,1,0,0,125.0,5.0,0.0
398439,379504,20,18,2,4,1,1,111.11,20.0,18.0
29702,45789,9,12,2,8,1,1,75.0,9.0,12.0
290727,311592,4,5,2,2,0,0,80.0,4.0,0.0
398439,360911,0,5,2,5,0,1,0.0,0.0,5.0
398439,330902,12,14,2,7,1,0,85.71,12.0,0.0
1064812,390481,2,3,2,1,0,1,66.67,2.0,3.0
1064812,447261,1,4,2,3,0,1,25.0,1.0,4.0
290727,376116,5,6,2,2,0,0,83.33,5.0,0.0
29702,31107,9,9,2,2,0,0,100.0,9.0,0.0
1064812,475281,8,10,2,5,1,1,80.0,8.0,10.0
29702,30176,3,6,2,3,0,0,50.0,3.0,0.0
1064812,493773,12,11,2,6,2,0,109.09,12.0,0.0
398439,325012,6,3,2,0,1,0,200.0,6.0,0.0
1064812,554691,1,5,2,4,0,0,20.0,1.0,0.0
398439,311592,15,15,2,8,1,1,100.0,15.0,15.0
398439,311158,24,14,2,5,5,1,171.43,24.0,14.0
1064812,793463,7,4,2,1,1,0,175.0,7.0,0.0
398439,288992,8,9,2,4,1,0,88.89,8.0,0.0
398439,279545,15,10,2,4,3,1,150.0,15.0,10.0
398439,277955,7,6,2,2,1,1,116.67,7.0,6.0
398439,277912,19,9,2,4,4,0,211.11,19.0,0.0
1064812,1246528,0,6,2,6,0,1,0.0,0.0,6.0
29264,49636,14,9,2,2,2,1,155.56,14.0,9.0
29264,46538,12,7,2,1,2,1,171.43,12.0,7.0
29264,45789,2,3,2,1,0,0,66.67,2.0,0.0
398439,47492,9,6,2,3,2,1,150.0,9.0,6.0
1070168,1161489,8,6,2,1,1,0,133.33,8.0,0.0
1070168,1175423,10,9,2,5,2,1,111.11,10.0,9.0
1070168,1244751,17,11,2,3,3,0,154.55,17.0,0.0
297433,552152,7,7,2,3,1,1,100.0,7.0,7.0
297433,591650,11,8,2,5,2,0,137.5,11.0,0.0
1070173,25913,13,17,2,5,0,0,76.47,13.0,0.0
1070173,29264,9,11,2,6,1,0,81.82,9.0,0.0
28846,6278,4,4,2,0,0,0,100.0,4.0,0.0
1070173,30288,4,4,2,1,0,1,100.0,4.0,4.0
1070173,40618,6,7,2,2,0,1,85.71,6.0,7.0
398439,40618,13,10,2,3,1,0,130.0,13.0,0.0
1070173,49758,20,12,2,2,3,0,166.67,20.0,0.0
1070173,51439,9,9,2,3,1,0,100.0,9.0,0.0
1070173,56143,16,7,2,2,2,0,228.57,16.0,0.0
28779,422992,6,6,2,3,1,0,100.0,6.0,0.0
28779,391121,13,12,2,5,2,1,108.33,13.0,12.0
1070173,230559,4,4,2,0,0,0,100.0,4.0,0.0
1070173,232364,1,2,2,1,0,1,50.0,1.0,2.0
297433,625960,17,12,2,5,2,0,141.67,17.0,0.0
1070173,268739,17,8,2,1,3,0,212.5,17.0,0.0
28779,279545,9,12,2,6,1,0,75.0,9.0,0.0
297433,662973,6,4,2,1,1,1,150.0,6.0,4.0
1070173,276298,11,7,2,2,2,0,157.14,11.0,0.0
28779,234675,3,5,2,2,0,0,60.0,3.0,0.0
1070173,311158,5,7,2,3,0,0,71.43,5.0,0.0
398439,36084,17,13,2,2,1,1,130.77,17.0,13.0
28779,223642,7,12,2,8,1,0,58.33,7.0,0.0
398439,46538,2,4,2,2,0,0,50.0,2.0,0.0
1070168,1131754,7,9,2,5,0,1,77.78,7.0,9.0
29264,44149,3,3,2,0,0,0,100.0,3.0,0.0
28997,30102,6,7,2,2,0,0,85.71,6.0,0.0
29264,40618,2,4,2,2,0,0,50.0,2.0,0.0
29264,38062,17,8,2,4,3,0,212.5,17.0,0.0
29264,34102,13,6,2,2,3,1,216.67,13.0,6.0
29264,34019,5,5,2,3,1,0,100.0,5.0,0.0
29264,33335,4,5,2,1,0,1,80.0,4.0,5.0
1070168,542023,2,3,2,1,0,0,66.67,2.0,0.0
1070168,550215,11,10,2,5,2,0,110.0,11.0,0.0
297433,325026,32,13,2,2,4,0,246.15,32.0,0.0
29264,31820,3,4,2,1,0,1,75.0,3.0,4.0
1070168,559235,25,11,2,0,3,0,227.27,25.0,0.0
29264,30102,13,8,2,1,2,0,162.5,13.0,0.0
29264,29655,4,8,2,7,1,0,50.0,4.0,0.0
1070168,592735,8,7,2,3,1,2,114.29,4.0,3.5
297433,344580,21,21,2,10,2,1,100.0,21.0,21.0
29264,26789,7,2,2,0,1,0,350.0,7.0,0.0
29264,8166,4,4,2,1,0,0,100.0,4.0,0.0
297433,423838,6,6,2,3,1,2,100.0,3.0,3.0
1070168,694211,14,6,2,1,3,0,233.33,14.0,0.0
1070168,700167,13,11,2,6,2,0,118.18,13.0,0.0
1070168,732291,10,10,2,6,1,1,100.0,10.0,10.0
1070168,822553,7,9,2,5,1,1,77.78,7.0,9.0
1070168,826915,9,8,2,3,1,0,112.5,9.0,0.0
28997,46248,2,3,2,1,0,0,66.67,2.0,0.0
28997,45789,11,14,2,8,1,0,78.57,11.0,0.0
398439,49758,1,2,2,1,0,0,50.0,1.0,0.0
297433,481979,18,12,2,3,3,1,150.0,18.0,12.0
28997,30732,9,9,2,4,1,0,100.0,9.0,0.0
1070180,475281,10,8,2,3,1,0,125.0,10.0,0.0
398438,1138316,8,8,2,3,1,1,100.0,8.0,8.0
1079434,31107,16,15,2,7,2,1,106.67,16.0,15.0
1076713,26421,20,20,2,5,1,2,100.0,10.0,10.0
1070665,1108375,11,14,2,9,1,2,78.57,5.5,7.0
398438,323131,1,2,2,1,0,1,50.0,1.0,2.0
28114,30288,7,5,2,1,1,0,140.0,7.0,0.0
28114,28779,10,9,2,2,1,1,111.11,10.0,9.0
398438,311158,6,5,2,2,1,1,120.0,6.0,5.0
28114,8180,1,5,2,4,0,1,20.0,1.0,5.0
1070665,1209292,31,11,2,4,6,0,281.82,31.0,0.0
1070665,1244751,8,8,2,3,1,0,100.0,8.0,0.0
28114,6553,15,12,2,2,1,0,125.0,15.0,0.0
28114,6033,16,16,2,12,4,1,100.0,16.0,16.0
299572,694211,9,9,2,4,1,0,100.0,9.0,0.0
28114,5702,10,5,2,1,2,0,200.0,10.0,0.0
28114,4864,25,17,2,8,4,1,147.06,25.0,17.0
1076713,230558,21,9,2,4,4,1,233.33,21.0,9.0
398438,481896,6,9,2,6,1,0,66.67,6.0,0.0
28081,1350792,4,4,2,0,0,0,100.0,4.0,0.0
1076713,234675,14,16,2,6,1,1,87.5,14.0,16.0
1076713,277912,14,7,2,3,3,0,200.0,14.0,0.0
28081,1206039,3,6,2,3,0,1,50.0,3.0,6.0
28081,1175441,11,10,2,5,2,1,110.0,11.0,10.0
398438,272477,29,15,2,3,5,0,193.33,29.0,0.0
1076713,326016,17,14,2,3,2,0,121.43,17.0,0.0
1076713,330902,13,6,2,1,2,1,216.67,13.0,6.0
1076713,390481,21,11,2,1,3,1,190.91,21.0,11.0
28081,1131754,8,6,2,2,1,1,133.33,8.0,6.0
1076713,403902,12,12,2,2,0,0,100.0,12.0,0.0
28081,1081442,14,8,2,2,2,1,175.0,14.0,8.0
28081,1079848,22,14,2,6,3,0,157.14,22.0,0.0
398438,325026,10,7,2,2,1,0,142.86,10.0,0.0
28114,34274,6,11,2,8,1,1,54.55,6.0,11.0
28114,35263,9,6,2,0,1,0,150.0,9.0,0.0
28114,35281,30,22,2,10,5,1,136.36,30.0,22.0
28114,323131,10,8,2,2,1,0,125.0,10.0,0.0
28114,317784,5,5,2,3,1,1,100.0,5.0,5.0
28114,290632,12,10,2,4,2,1,120.0,12.0,10.0
28114,277237,4,6,2,2,0,0,66.67,4.0,0.0
1070665,390481,7,7,2,5,1,1,100.0,7.0,7.0
28114,272450,9,5,2,2,2,0,180.0,9.0,0.0
28114,268739,6,9,2,3,0,1,66.67,6.0,9.0
28114,265564,11,11,2,6,2,1,100.0,11.0,11.0
28114,234675,27,13,2,5,5,0,207.69,27.0,0.0
28114,233514,10,13,2,6,1,1,76.92,10.0,13.0
28114,56143,6,9,2,4,0,1,66.67,6.0,9.0
28114,53115,11,12,2,6,1,0,91.67,11.0,0.0
28114,52912,13,16,2,12,3,0,81.25,13.0,0.0
1070665,489889,9,5,2,1,1,0,180.0,9.0,0.0
398438,423838,34,16,2,2,5,1,212.5,34.0,16.0
28114,48835,2,4,2,2,0,0,50.0,2.0,0.0
298438,940973,13,9,2,5,3,0,144.44,13.0,0.0
398438,376324,25,21,2,9,4,1,119.05,25.0,21.0
28114,46774,6,17,2,11,0,0,35.29,6.0,0.0
1070665,784379,6,8,2,3,0,1,75.0,6.0,8.0
398438,344580,41,15,2,1,6,0,273.33,41.0,0.0
1070665,793463,18,13,2,5,2,0,138.46,18.0,0.0
1070665,819429,14,14,2,7,2,1,100.0,14.0,14.0
298438,1159711,37,19,2,5,5,0,194.74,37.0,0.0
28114,38407,25,17,2,6,3,2,147.06,12.5,8.5
28114,35928,9,5,2,1,1,1,180.0,9.0,5.0
28114,35353,21,8,2,1,4,0,262.5,21.0,0.0
1076713,438362,9,7,2,1,1,0,128.57,9.0,0.0
28081,1079434,19,12,2,5,2,0,158.33,19.0,0.0
1076713,447261,5,5,2,3,1,0,100.0,5.0,0.0
1076713,1064812,32,18,2,2,4,0,177.78,32.0,0.0
398438,49636,17,9,2,3,2,0,188.89,17.0,0.0
28081,360911,13,7,2,1,2,1,185.71,13.0,7.0
302208,32966,4,5,2,2,0,1,80.0,4.0,5.0
28081,330902,12,11,2,3,0,0,109.09,12.0,0.0
28081,325026,6,3,2,0,1,0,200.0,6.0,0.0
28081,322535,18,12,2,3,1,0,150.0,18.0,0.0
28081,317709,5,9,2,4,0,0,55.56,5.0,0.0
1076713,1125976,12,6,2,0,2,0,200.0,12.0,0.0
28081,310958,34,15,2,2,5,0,226.67,34.0,0.0
1076713,1132005,16,12,2,5,2,0,133.33,16.0,0.0
1076713,1138316,11,11,2,4,1,0,100.0,11.0,0.0
28081,288284,11,6,2,1,2,1,183.33,11.0,6.0
28081,272262,4,5,2,2,0,0,80.0,4.0,0.0
1076713,1175441,8,9,2,2,0,0,88.89,8.0,0.0
302208,227712,14,11,2,5,2,0,127.27,14.0,0.0
1076713,1182529,38,22,2,8,4,1,172.73,38.0,22.0
28081,253802,12,9,2,0,0,0,133.33,12.0,0.0
398438,40618,3,5,2,2,0,1,60.0,3.0,5.0
28081,233514,10,6,2,1,1,1,166.67,10.0,6.0
302208,265564,10,7,2,3,2,0,142.86,10.0,0.0
28081,228430,13,6,2,1,2,1,216.67,13.0,6.0
28081,56143,4,4,2,0,0,0,100.0,4.0,0.0
28081,53118,5,8,2,3,0,0,62.5,5.0,0.0
28081,53115,12,7,2,2,2,0,171.43,12.0,0.0
28081,52983,16,8,2,1,2,0,200.0,16.0,0.0
28081,52912,21,9,2,2,3,1,233.33,21.0,9.0
28081,51433,12,10,2,4,2,0,120.0,12.0,0.0
28081,376324,25,12,2,2,3,0,208.33,25.0,0.0
28081,391128,15,12,2,4,2,1,125.0,15.0,12.0
28081,1070196,16,5,2,1,3,1,320.0,16.0,5.0
28081,391485,2,2,2,0,0,0,100.0,2.0,0.0
28081,961713,11,7,2,4,2,0,157.14,11.0,0.0
299572,1175441,19,11,2,5,3,1,172.73,19.0,11.0
28081,926851,25,13,2,3,4,0,192.31,25.0,0.0
28081,917159,22,12,2,5,3,0,183.33,22.0,0.0
28081,826901,8,11,2,7,1,0,72.73,8.0,0.0
28081,822553,15,7,2,0,2,0,214.29,15.0,0.0
398438,230559,9,10,2,4,1,1,90.0,9.0,10.0
28081,696401,5,3,2,1,1,1,166.67,5.0,3.0
398438,230371,21,9,2,0,3,0,233.33,21.0,0.0
28081,670031,3,4,2,2,0,0,75.0,3.0,0.0
1076713,625371,8,7,2,5,1,0,114.29,8.0,0.0
28081,537126,9,6,2,2,1,0,150.0,9.0,0.0
1076713,694211,7,4,2,0,1,0,175.0,7.0,0.0
398438,228430,4,6,2,2,0,1,66.67,4.0,6.0
28081,527663,5,9,2,5,0,0,55.56,5.0,0.0
398438,56143,13,7,2,2,2,1,185.71,13.0,7.0
1076713,793463,11,12,2,5,1,0,91.67,11.0,0.0
1076713,802575,33,15,2,0,4,0,220.0,33.0,0.0
1076713,822553,3,4,2,1,0,1,75.0,3.0,4.0
1076713,826915,20,12,2,4,3,2,166.67,10.0,6.0
28081,450860,9,7,2,2,1,1,128.57,9.0,7.0
28081,447587,14,12,2,7,2,0,116.67,14.0,0.0
35390,34281,9,9,2,3,0,0,100.0,9.0,0.0
1076713,928067,1,3,2,2,0,2,33.33,0.5,1.5
28081,422992,3,3,2,0,0,0,100.0,3.0,0.0
28081,403902,16,15,2,8,2,0,106.67,16.0,0.0
28081,393279,23,9,2,1,4,0,255.56,23.0,0.0
1070665,230558,19,12,2,3,2,0,158.33,19.0,0.0
28114,391485,9,9,2,5,1,0,100.0,9.0,0.0
1070180,550215,2,4,2,2,0,1,50.0,2.0,4.0
1070183,330902,12,8,2,2,1,0,150.0,12.0,0.0
398438,1076713,3,4,2,1,0,0,75.0,3.0,0.0
297628,554691,23,14,2,3,3,1,164.29,23.0,14.0
28235,537126,6,5,2,3,1,1,120.0,6.0,5.0
28235,530773,26,17,2,2,3,0,152.94,26.0,0.0
1070183,288284,31,16,2,7,6,1,193.75,31.0,16.0
398438,1070183,9,9,2,4,1,0,100.0,9.0,0.0
28235,527663,32,22,2,9,5,0,145.45,32.0,0.0
398438,1064812,2,5,2,3,0,2,40.0,1.0,2.5
1070183,325026,21,13,2,4,3,1,161.54,21.0,13.0
28235,477021,15,6,2,1,2,0,250.0,15.0,0.0
28235,459257,17,15,2,4,2,0,113.33,17.0,0.0
28235,457249,13,7,2,1,2,0,185.71,13.0,0.0
398438,960361,4,7,2,3,0,0,57.14,4.0,0.0
1070183,376116,6,11,2,6,0,0,54.55,6.0,0.0
298438,471342,30,20,2,7,5,1,150.0,30.0,20.0
1070183,377534,10,6,2,3,2,1,166.67,10.0,6.0
1070183,390481,29,11,2,2,6,1,263.64,29.0,11.0
28235,379504,3,5,2,3,0,1,60.0,3.0,5.0
28235,378496,5,4,2,2,1,1,125.0,5.0,4.0
28235,376102,2,4,2,2,0,1,50.0,2.0,4.0
398438,930189,19,12,2,1,2,0,158.33,19.0,0.0
1070183,403902,23,15,2,6,3,0,153.33,23.0,0.0
28235,330902,7,5,2,1,1,0,140.0,7.0,0.0
28235,328026,14,10,2,1,1,1,140.0,14.0,10.0
28235,327830,23,14,2,2,3,0,164.29,23.0,0.0
28235,323131,20,15,2,5,2,0,133.33,20.0,0.0
1070183,439952,7,6,2,2,1,1,116.67,7.0,6.0
297628,777537,10,9,2,2,0,0,111.11,10.0,0.0
28235,591650,13,8,2,2,2,1,162.5,13.0,8.0
1070183,261354,13,5,2,1,3,0,260.0,13.0,0.0
28235,670031,30,20,2,6,4,0,150.0,30.0,0.0
1070183,232364,33,14,2,2,5,0,235.71,33.0,0.0
28235,1168641,18,12,2,1,1,0,150.0,18.0,0.0
398438,1131754,11,11,2,4,1,1,100.0,11.0,11.0
1070180,625383,1,2,2,1,0,1,50.0,1.0,2.0
297628,390484,7,8,2,2,0,0,87.5,7.0,0.0
297628,391485,9,6,2,2,1,0,150.0,9.0,0.0
28235,1159711,10,9,2,3,1,1,111.11,10.0,9.0
398438,1125976,18,12,2,6,3,0,150.0,18.0,0.0
28235,1138316,18,14,2,3,1,0,128.57,18.0,0.0
28235,1132005,18,12,2,5,3,1,150.0,18.0,12.0
28235,1131754,8,7,2,2,1,0,114.29,8.0,0.0
28235,1125976,22,12,2,1,3,0,183.33,22.0,0.0
28235,1125688,26,16,2,4,4,0,162.5,26.0,0.0
28235,1122918,18,7,2,2,3,1,257.14,18.0,7.0
398438,1125688,9,9,2,4,1,1,100.0,9.0,9.0
28235,1081442,15,16,2,7,2,1,93.75,15.0,16.0
297628,438362,5,8,2,6,1,1,62.5,5.0,8.0
28235,1076713,12,11,2,6,2,0,109.09,12.0,0.0
28235,1070183,14,11,2,1,1,0,127.27,14.0,0.0
28235,961713,32,17,2,1,5,0,188.24,32.0,0.0
28235,930189,11,8,2,4,2,1,137.5,11.0,8.0
1070180,1081442,15,10,2,2,2,1,150.0,15.0,10.0
1070180,1108375,4,10,2,6,0,1,40.0,4.0,10.0
297628,528067,14,10,2,4,2,1,140.0,14.0,10.0
28235,732291,17,12,2,5,2,1,141.67,17.0,12.0
297628,537119,17,11,2,3,3,0,154.55,17.0,0.0
28235,700167,19,9,2,3,3,0,211.11,19.0,0.0
28235,696401,1,4,2,3,0,0,25.0,1.0,0.0
28235,308251,35,20,2,7,7,0,175.0,35.0,0.0
28235,290727,12,12,2,3,1,2,100.0,6.0,6.0
28235,290632,8,9,2,4,1,0,88.89,8.0,0.0
28235,34102,5,7,2,3,0,0,71.43,5.0,0.0
28235,29976,23,13,2,3,4,0,176.92,23.0,0.0
28235,27783,11,7,2,4,2,0,157.14,11.0,0.0
1070183,1070196,72,26,2,8,14,0,276.92,72.0,0.0
28235,26789,17,10,2,4,3,1,170.0,17.0,10.0
28235,26184,17,10,2,2,2,1,170.0,17.0,10.0
28235,25913,16,14,2,5,2,1,114.29,16.0,14.0
28235,19264,13,9,2,0,1,0,144.44,13.0,0.0
28235,7702,11,9,2,4,2,0,122.22,11.0,0.0
28235,5941,15,14,2,8,2,1,107.14,15.0,14.0
28235,5681,17,16,2,7,2,1,106.25,17.0,16.0
28235,5674,3,3,2,0,0,0,100.0,3.0,0.0
28235,4864,7,10,2,4,0,0,70.0,7.0,0.0
28160,390484,5,5,2,1,0,0,100.0,5.0,0.0
28160,317292,19,16,2,9,2,1,118.75,19.0,16.0
398438,559235,13,14,2,2,0,0,92.86,13.0,0.0
1070183,1168641,20,10,2,5,3,1,200.0,20.0,10.0
1070183,1175441,37,8,2,1,6,0,462.5,37.0,0.0
28160,35731,4,9,2,6,0,0,44.44,4.0,0.0
298438,330902,24,17,2,7,4,0,141.18,24.0,0.0
298438,376116,13,13,2,8,2,0,100.0,13.0,0.0
298438,390481,14,9,2,2,2,0,155.56,14.0,0.0
28160,30102,5,8,2,3,0,0,62.5,5.0,0.0
28160,26907,6,13,2,7,0,1,46.15,6.0,13.0
398438,493773,5,4,2,1,0,0,125.0,5.0,0.0
28114,530773,19,15,2,1,1,0,126.67,19.0,0.0
28114,439952,5,8,2,5,0,1,62.5,5.0,8.0
298438,447261,5,7,2,2,0,1,71.43,5.0,7.0
398438,604527,10,6,2,1,1,0,166.67,10.0,0.0
1070183,917159,5,17,2,12,0,0,29.41,5.0,0.0
28235,288992,11,12,2,6,1,0,91.67,11.0,0.0
28235,35630,9,13,2,4,0,1,69.23,9.0,13.0
1070183,481979,23,12,2,5,5,0,191.67,23.0,0.0
28235,272994,10,6,2,1,1,0,166.67,10.0,0.0
297628,940973,15,7,2,2,3,1,214.29,15.0,7.0
297628,942645,1,5,2,4,0,2,20.0,0.5,2.5
1070183,596010,29,13,2,3,4,0,223.08,29.0,0.0
28235,230371,11,7,2,0,1,0,157.14,11.0,0.0
398438,819429,8,10,2,5,1,1,80.0,8.0,10.0
1070183,662973,11,7,2,4,2,1,157.14,11.0,7.0
28235,53118,10,6,2,2,2,1,166.67,10.0,6.0
28235,52983,17,11,2,5,3,0,154.55,17.0,0.0
398438,784379,1,4,2,3,0,1,25.0,1.0,4.0
28235,49764,25,13,2,3,4,0,192.31,25.0,0.0
28235,49677,1,2,2,1,0,1,50.0,1.0,2.0
398438,732291,18,11,2,2,2,0,163.64,18.0,0.0
1070183,719715,4,6,2,2,0,0,66.67,4.0,0.0
28235,46774,6,8,2,7,1,1,75.0,6.0,8.0
28235,46393,21,9,2,0,4,0,233.33,21.0,0.0
28235,44932,12,8,2,3,2,1,150.0,12.0,8.0
28235,42639,15,10,2,3,2,0,150.0,15.0,0.0
28235,40618,11,8,2,3,2,1,137.5,11.0,8.0
1070183,822553,19,12,2,5,3,1,158.33,19.0,12.0
28235,38062,17,15,2,5,1,0,113.33,17.0,0.0
398438,625960,10,12,2,8,2,0,83.33,10.0,0.0
28235,36326,24,17,2,8,5,1,141.18,24.0,17.0
28235,36084,2,5,2,3,0,2,40.0,1.0,2.5
28235,35805,15,11,2,3,2,0,136.36,15.0,0.0
28235,35731,24,14,2,5,5,0,171.43,24.0,0.0
318845,537119,16,7,2,3,3,0,228.57,16.0,0.0
381743,550215,21,12,2,1,2,0,175.0,21.0,0.0
19296,30288,13,10,2,5,2,0,130.0,13.0,0.0
326016,261354,8,6,2,2,1,0,133.33,8.0,0.0
1175496,1312645,6,7,2,4,1,1,85.71,6.0,7.0
326016,35280,1,5,2,4,0,2,20.0,0.5,2.5
326016,35731,11,8,2,4,2,0,137.5,11.0,0.0
5766,32966,4,7,2,4,0,2,57.14,2.0,3.5
377534,1048739,5,6,2,2,0,1,83.33,5.0,6.0
5766,30732,17,5,2,1,3,0,340.0,17.0,0.0
5766,30288,9,10,2,4,1,0,90.0,9.0,0.0
5766,30176,25,10,2,2,3,0,250.0,25.0,0.0
5766,30049,5,8,2,3,0,1,62.5,5.0,8.0
377534,940973,23,8,2,1,5,0,287.5,23.0,0.0
377534,822553,27,16,2,6,4,0,168.75,27.0,0.0
326016,230559,1,3,2,2,0,0,33.33,1.0,0.0
326016,233514,13,6,2,1,2,1,216.67,13.0,6.0
326016,276298,5,7,2,5,1,0,71.43,5.0,0.0
5766,371814,14,7,2,1,2,0,200.0,14.0,0.0
326016,277912,1,2,2,1,0,1,50.0,1.0,2.0
326016,290727,3,4,2,2,0,1,75.0,3.0,4.0
5766,5702,34,16,2,5,4,1,212.5,34.0,16.0
1182529,1209292,2,3,2,2,0,2,66.67,1.0,1.5
326016,330902,2,2,2,0,0,0,100.0,2.0,0.0
5702,317293,26,9,2,1,4,0,288.89,26.0,0.0
326016,376116,15,4,2,0,3,0,375.0,15.0,0.0
377534,694211,14,8,2,3,3,1,175.0,14.0,8.0
326016,390484,1,3,2,2,0,1,33.33,1.0,3.0
5702,278482,7,5,2,1,0,0,140.0,7.0,0.0
1201520,8917,7,4,2,2,1,1,175.0,7.0,4.0
5702,236779,15,9,2,3,3,0,166.67,15.0,0.0
1201520,234675,15,14,2,7,2,1,107.14,15.0,14.0
326016,32130,1,3,2,2,0,1,33.33,1.0,3.0
5766,35281,20,15,2,5,3,0,133.33,20.0,0.0
5766,35805,13,11,2,3,1,0,118.18,13.0,0.0
5766,38373,15,12,2,1,1,0,125.0,15.0,0.0
377534,1206039,20,14,2,3,3,0,142.86,20.0,0.0
5766,317293,9,9,2,4,1,0,100.0,9.0,0.0
325026,1246528,8,10,2,6,1,0,80.0,8.0,0.0
1175496,625371,14,14,2,6,2,1,100.0,14.0,14.0
377534,1194795,12,14,2,4,0,0,85.71,12.0,0.0
5766,277955,23,12,2,5,4,0,191.67,23.0,0.0
325026,1312645,18,10,2,4,3,0,180.0,18.0,0.0
5766,273439,7,5,2,0,0,0,140.0,7.0,0.0
5766,272994,14,9,2,4,2,1,155.56,14.0,9.0
377534,1175496,2,3,2,1,0,0,66.67,2.0,0.0
1175496,793463,27,16,2,5,4,0,168.75,27.0,0.0
5766,269170,22,10,2,3,3,0,220.0,22.0,0.0
5766,234675,14,14,2,3,1,0,100.0,14.0,0.0
5766,233514,9,9,2,3,1,0,100.0,9.0,0.0
1175496,917159,8,11,2,4,0,0,72.73,8.0,0.0
1175496,940973,3,6,2,4,0,0,50.0,3.0,0.0
5766,50804,13,6,2,1,2,0,216.67,13.0,0.0
1175496,942645,9,7,2,2,1,0,128.57,9.0,0.0
1175496,1048739,11,13,2,5,1,1,84.62,11.0,13.0
377534,1138316,3,4,2,1,0,0,75.0,3.0,0.0
5766,46774,9,6,2,3,2,1,150.0,9.0,6.0
5766,46538,13,9,2,4,2,0,144.44,13.0,0.0
5766,46248,3,5,2,3,0,1,60.0,3.0,5.0
1175496,1168641,45,19,2,4,7,0,236.84,45.0,0.0
5766,44149,3,5,2,2,0,1,60.0,3.0,5.0
5766,38710,20,22,2,10,2,0,90.91,20.0,0.0
5766,38407,18,12,2,5,3,0,150.0,18.0,0.0
1201520,326016,10,8,2,1,1,0,125.0,10.0,0.0
377534,670031,25,9,2,1,4,0,277.78,25.0,0.0
326016,430246,4,7,2,4,0,1,57.14,4.0,7.0
5674,265564,6,6,2,3,1,1,100.0,6.0,6.0
5674,230559,16,7,2,1,2,0,228.57,16.0,0.0
326637,6033,11,9,2,5,2,0,122.22,11.0,0.0
326637,8180,9,5,2,0,1,0,180.0,9.0,0.0
376116,1159720,2,3,2,1,0,0,66.67,2.0,0.0
376116,940973,11,5,2,1,2,0,220.0,11.0,0.0
326637,31872,25,22,2,8,3,0,113.64,25.0,0.0
5674,46248,12,7,2,2,2,1,171.43,12.0,7.0
5674,44149,3,5,2,2,0,1,60.0,3.0,5.0
5674,39024,18,13,2,4,1,0,138.46,18.0,0.0
5674,38710,2,3,2,1,0,0,66.67,2.0,0.0
326637,40618,9,8,2,2,1,1,112.5,9.0,8.0
376116,793463,5,6,2,4,1,0,83.33,5.0,0.0
5674,35928,9,10,2,3,0,1,90.0,9.0,10.0
5674,35353,9,11,2,5,1,0,81.82,9.0,0.0
5674,33335,27,23,2,8,3,0,117.39,27.0,0.0
376116,625383,2,3,2,1,0,1,66.67,2.0,3.0
5674,32091,13,12,2,4,1,1,108.33,13.0,12.0
5674,31738,18,17,2,7,1,0,105.88,18.0,0.0
376116,559235,1,2,2,1,0,1,50.0,1.0,2.0
5674,30176,2,12,2,10,0,1,16.67,2.0,12.0
5674,26789,8,10,2,6,1,0,80.0,8.0,0.0
326637,234675,33,18,2,6,5,1,183.33,33.0,18.0
