player_id,player_name,link,player_google_links,player_wikipedia_link,preferenced_player_name,full name,batting,bowling,,,nationality,role
330902, Mustafizur Rahman   , https://www.espncricinfo.com/cricketers/mustafizur-rahman-330902    , https://www.google.com/search?q=site:wikipedia.org+Mustafizur Rahman+cricket+Player   , https://en.wikipedia.org/wiki/Mustafizur_Rahman                     , Mustafizur Rahman      ,                                                    , Left-handed , Left-arm fast-medium                      ,,, Bangladesh (2015–present),Bowler
377534, Shashank Singh      , https://www.espncricinfo.com/cricketers/shashank-singh-377534       , https://www.google.com/search?q=site:wikipedia.org+Shashank Singh+cricket+Player      , https://en.wikipedia.org/wiki/Shashank_Singh                        , Shashank Singh         ,                                                    , Right-handed, Right-arm medium Right-arm offbreak       ,,, ,All-rounder
379140, DP Conway           , https://www.espncricinfo.com/cricketers/dp-conway-379140            , https://www.google.com/search?q=site:wikipedia.org+DP Conway+cricket+Player           , https://en.wikipedia.org/wiki/Devon_Conway                          , Devon Conway           , Devon Philip Conway                                , Left-handed , Right-arm medium                          ,,, New Zealand (2020–present),Wicketkeeper-batsman
379143, Q de Kock           , https://www.espncricinfo.com/cricketers/q-de-kock-379143            , https://www.google.com/search?q=site:wikipedia.org+Q de Kock+cricket+Player           , https://en.wikipedia.org/wiki/Quinton_de_Kock                       , Quinton de Kock        ,                                                    , Left-handed ,                                           ,,, South Africa (2012–2024),Wicketkeeper-batsman
379504, A Zampa             , https://www.espncricinfo.com/cricketers/a-zampa-379504              , https://www.google.com/search?q=site:wikipedia.org+A Zampa+cricket+Player             , https://en.wikipedia.org/wiki/Adam_Zampa                            , Adam Zampa             ,                                                    , Right-handed, Right-arm Leg-Break                       ,,, Australia (2016–present),Bowler
390481, HV Patel            , https://www.espncricinfo.com/cricketers/hv-patel-390481             , https://www.google.com/search?q=site:wikipedia.org+HV Patel+cricket+Player            , https://en.wikipedia.org/wiki/Harshal_Patel                         , Harshal Patel          , Harshal Vikram Patel                               , Right-handed, Right-arm fast-medium                     ,,, India,Bowler
390484, JD Unadkat          , https://www.espncricinfo.com/cricketers/jd-unadkat-390484           , https://www.google.com/search?q=site:wikipedia.org+JD Unadkat+cricket+Player          , https://en.wikipedia.org/wiki/Jaydev_Unadkat                        , Jaydev Unadkat         , Jaydev Dipakbhai Unadkat                           , Right-handed, Left-arm medium                           ,,, India (2010–2023),Bowler
398438, MA Agarwal          , https://www.espncricinfo.com/cricketers/ma-agarwal-398438           , https://www.google.com/search?q=site:wikipedia.org+MA Agarwal+cricket+Player          , https://en.wikipedia.org/wiki/Mayank_Agarwal                        , Mayank Agarwal         , Mayank Anurag Agarwal                              , Right-handed, Right-arm off break                       ,,, India (2018–2022),Batter
398439, KK Nair             , https://www.espncricinfo.com/cricketers/kk-nair-398439              , https://www.google.com/search?q=site:wikipedia.org+KK Nair+cricket+Player             , https://en.wikipedia.org/wiki/Karun_Nair                            , Karun Nair             , Karun Kaladharan Nair                              , Right-handed, Right-arm off break                       ,,, India (2016–present),Top-order
403902, LS Livingstone      , https://www.espncricinfo.com/cricketers/ls-livingstone-403902       , https://www.google.com/search?q=site:wikipedia.org+LS Livingstone+cricket+Player      , https://en.wikipedia.org/wiki/Liam_Livingstone                      , Liam Livingstone       , Liam Stephen Livingstone                           , Right-handed, Right-arm leg break Right-arm off break   ,,, England (2017–present),Batter
422108, KL Rahul            , https://www.espncricinfo.com/cricketers/kl-rahul-422108             , https://www.google.com/search?q=site:wikipedia.org+KL Rahul+cricket+Player            , https://en.wikipedia.org/wiki/KL_Rahul                              , KL Rahul               , Kannaur Lokesh Rahul                               , Right-handed,                                           ,,, India (2014–present),Wicketkeeper-batsman
423838, R Tewatia           , https://www.espncricinfo.com/cricketers/r-tewatia-423838            , https://www.google.com/search?q=site:wikipedia.org+R Tewatia+cricket+Player           , https://en.wikipedia.org/wiki/Rahul_Tewatia                         , Rahul Tewatia          ,                                                    , Left-handed , Right-arm leg break                       ,,, ,Batter
425943, SV Samson           , https://www.espncricinfo.com/cricketers/sv-samson-425943            , https://www.google.com/search?q=site:wikipedia.org+SV Samson+cricket+Player           , https://en.wikipedia.org/wiki/Sanju_Samson                          , Sanju Samson           , Sanju Viswanath Samson                             , Right-handed,                                           ,,, India (2015–present),Wicketkeeper-batsman
430246, YS Chahal           , https://www.espncricinfo.com/cricketers/ys-chahal-430246            , https://www.google.com/search?q=site:wikipedia.org+YS Chahal+cricket+Player           , https://en.wikipedia.org/wiki/Yuzvendra_Chahal                      , Yuzvendra Chahal       ,                                                    , Right-handed, Right-arm leg break                       ,,, India (2016–2023),Bowler
432783, Sachin Baby         , https://www.espncricinfo.com/cricketers/sachin-baby-432783          , https://www.google.com/search?q=site:wikipedia.org+Sachin Baby+cricket+Player         , https://en.wikipedia.org/wiki/Sachin_Baby                           , Sachin Baby            ,                                                    , Left-handed , Right-arm off break                       ,,, ,Batter
436757, H Klaasen           , https://www.espncricinfo.com/cricketers/h-klaasen-436757            , https://www.google.com/search?q=site:wikipedia.org+H Klaasen+cricket+Player           , https://en.wikipedia.org/wiki/Heinrich_Klaasen                      , Heinrich Klaasen       ,                                                    , Right-handed, Right-arm off spin                        ,,, South Africa (2018–2025),Wicketkeeper-batsman
438362, Sandeep Sharma      , https://www.espncricinfo.com/cricketers/sandeep-sharma-438362       , https://www.google.com/search?q=site:wikipedia.org+Sandeep Sharma+cricket+Player      , https://en.wikipedia.org/wiki/Sandeep_Sharma                        , Sandeep Sharma         , Sandeep Sharma                                     , Right-handed, Right-arm fast medium                     ,,, India,Bowler
446507, SA Yadav            , https://www.espncricinfo.com/cricketers/sa-yadav-446507             , https://www.google.com/search?q=site:wikipedia.org+SA Yadav+cricket+Player            , https://en.wikipedia.org/wiki/Suryakumar_Yadav                      , Suryakumar Yadav       , Suryakumar Ashok Yadav                             , Right-handed, Right-arm off break                       ,,, India (2021–present),Batter
446763, RA Tripathi         , https://www.espncricinfo.com/cricketers/ra-tripathi-446763          , https://www.google.com/search?q=site:wikipedia.org+RA Tripathi+cricket+Player         , https://en.wikipedia.org/wiki/Rahul_Tripathi                        , Rahul Tripathi         , Rahul Ajay Tripathi                                , Right-handed, Right-arm medium                          ,,, India (2023),Top-order
447261, DL Chahar           , https://www.espncricinfo.com/cricketers/dl-chahar-447261            , https://www.google.com/search?q=site:wikipedia.org+DL Chahar+cricket+Player           , https://en.wikipedia.org/wiki/Deepak_Chahar                         , Deepak Chahar          , Deepak Lokendrasingh Chahar                        , Right-handed, Right arm medium                          ,,, India (2018–2023),Bowler
461632, RJW Topley          , https://www.espncricinfo.com/cricketers/rjw-topley-461632           , https://www.google.com/search?q=site:wikipedia.org+RJW Topley+cricket+Player          , https://en.wikipedia.org/wiki/Reece_Topley                          , Reece Topley           , Reece James William Topley                         , Right-handed, Left-arm Fast-medium                      ,,, England (2015–present),Bowler
471342, KH Pandya           , https://www.espncricinfo.com/cricketers/kh-pandya-471342            , https://www.google.com/search?q=site:wikipedia.org+KH Pandya+cricket+Player           , https://en.wikipedia.org/wiki/Krunal_Pandya                         , Krunal Pandya          , Krunal Himanshu Pandya                             , Left-handed , Slow left arm orthodox                    ,,, India (2018–2021),All-rounder
